e,t,price,sampled prices,conv rates,expected revenues,budgets,real clicks,real buys,real_revenue
17,22,280.0,"[220.0, 280.0, 100.0]",0.3851973082470602,[ 902565.87337009 1247153.60311755  540428.7570701 ],"[54, 26, 10]","[8722, 2706, 672]","[2024, 1071, 90]",891800.0
17,23,280.0,"[220.0, 280.0, 220.0]",0.38662099947823575,[ 884221.83254063 1246792.46534592  518568.46263303],"[54, 26, 10]","[8995, 2932, 512]","[2250, 1104, 70]",958720.0
17,24,280.0,"[220.0, 280.0, 160.0]",0.38805304334745877,[ 887285.00342581 1249414.28998735  500439.40664397],"[54, 26, 10]","[8736, 3041, 1]","[2120, 1170, 0]",921200.0
17,25,280.0,"[220.0, 280.0, 100.0]",0.38950444146218954,[ 894354.27646664 1243212.85704581  856714.37782271],"[54, 26, 10]","[9102, 2724, 550]","[2250, 1098, 80]",959840.0
17,26,280.0,"[100.0, 280.0, 100.0]",0.3874640820670695,[1040815.51089511 1237225.74994836  658230.0249602 ],"[54, 26, 10]","[8737, 2776, 1]","[2088, 1058, 0]",880880.0
17,27,280.0,"[100.0, 280.0, 100.0]",0.3899338634053292,[ 825248.18819083 1261209.92792904  849809.93568973],"[54, 26, 10]","[9208, 2875, 502]","[2166, 1066, 66]",923440.0
17,28,280.0,"[220.0, 280.0, 160.0]",0.3857169380093853,[ 867688.28273226 1218870.8128623   524204.2081339 ],"[54, 26, 10]","[8830, 2760, 253]","[2202, 1075, 27]",925120.0
17,29,280.0,"[220.0, 280.0, 100.0]",0.3828901545634015,[ 918427.29957512 1214928.64991397  645055.70468486],"[52, 28, 10]","[8605, 2941, 203]","[1989, 1083, 28]",868000.0
17,30,280.0,"[220.0, 280.0, 160.0]",0.384355669464607,[ 909964.28027958 1230143.59665626  514771.54764455],"[54, 24, 12]","[8975, 2058, 677]","[2295, 802, 93]",893200.0
17,31,280.0,"[220.0, 280.0, 100.0]",0.3865862841789424,[ 858756.47252019 1235637.87786653  472210.77114368],"[54, 26, 10]","[9012, 2783, 100]","[2164, 1061, 13]",906640.0
17,32,280.0,"[220.0, 280.0, 100.0]",0.3863910632144155,[ 887620.7253082  1245879.40767964 1017541.48595567],"[38, 40, 12]","[4589, 6454, 598]","[1156, 2460, 81]",1035160.0
17,33,280.0,"[100.0, 280.0, 160.0]",0.38646009325592795,[ 874847.83098887 1323634.65645726  554150.99848488],"[34, 44, 12]","[4229, 7751, 380]","[996, 3055, 46]",1147160.0
17,34,280.0,"[220.0, 280.0, 220.0]",0.38459711692218634,[ 989469.08611915 1470907.00198629  575238.07407814],"[22, 58, 10]","[2142, 12269, 270]","[497, 4751, 31]",1478120.0
17,35,280.0,"[220.0, 280.0, 100.0]",0.3858289740699224,[1068757.69766499 1457754.78270651  772161.53983074],"[18, 58, 14]","[1190, 12111, 635]","[288, 4708, 101]",1427160.0
17,36,280.0,"[100.0, 280.0, 100.0]",0.3848879374230702,[ -26677.52407496 1448955.18491099 1179231.8355848 ],"[22, 58, 10]","[2077, 12345, 455]","[472, 4692, 70]",1465520.0
17,37,280.0,"[220.0, 280.0, 160.0]",0.3869943268676933,[1062413.55141909 1541837.32036486  558155.78630757],"[22, 58, 10]","[1747, 11969, 232]","[397, 4569, 33]",1399720.0
17,38,280.0,"[220.0, 280.0, 100.0]",0.38608122094089825,[1088027.83238784 1456595.31908455  162494.85310131],"[22, 58, 10]","[1661, 11915, 221]","[406, 4663, 33]",1428560.0
17,39,280.0,"[220.0, 280.0, 100.0]",0.38445282473509845,[1035696.43845074 1430863.82245989  908651.96642429],"[20, 58, 12]","[1536, 11838, 84]","[368, 4567, 9]",1384320.0
17,40,280.0,"[100.0, 280.0, 220.0]",0.38612212718417,[ 989865.02853918 1458414.56248881  620438.77105357],"[22, 58, 10]","[1887, 12293, 678]","[484, 4800, 80]",1501920.0
17,41,280.0,"[220.0, 280.0, 100.0]",0.3870831283452752,[1002935.3546697  1485741.12714945  798571.24061871],"[20, 58, 12]","[1631, 12330, 473]","[363, 4731, 60]",1443120.0
17,42,280.0,"[220.0, 280.0, 100.0]",0.38730610587616093,[1034738.691773   1465785.51499707  977929.23450783],"[22, 58, 10]","[2106, 11908, 631]","[501, 4617, 85]",1456840.0
17,43,280.0,"[220.0, 280.0, 100.0]",0.3850012846335259,[1059565.80294808 1450793.09256031 1250344.97162272],"[22, 58, 10]","[1931, 12282, 299]","[509, 4775, 49]",1493240.0
17,44,280.0,"[220.0, 280.0, 220.0]",0.38597012019405474,[1083403.96700109 1470030.48575794  614254.43339964],"[14, 58, 18]","[1148, 11970, 1054]","[275, 4639, 128]",1411760.0
17,45,280.0,"[220.0, 280.0, 100.0]",0.3871451875306498,[1057247.70402168 1482519.3752342  1085063.21485866],"[16, 58, 16]","[1306, 11962, 744]","[333, 4643, 110]",1424080.0
17,46,280.0,"[220.0, 280.0, 220.0]",0.3865644941247735,[1050951.66723933 1475245.80778013  643155.11177556],"[22, 58, 10]","[1644, 11928, 308]","[376, 4569, 45]",1397200.0
17,47,280.0,"[220.0, 280.0, 100.0]",0.38561030531126633,[1027362.22316965 1455363.72802349  550377.34415732],"[22, 58, 10]","[1791, 12288, 367]","[451, 4661, 55]",1446760.0
17,48,280.0,"[220.0, 280.0, 100.0]",0.385327222127079,[1073262.60464159 1452154.65263487  770278.32987529],"[22, 58, 10]","[1538, 12190, 304]","[391, 4630, 36]",1415960.0
17,49,280.0,"[220.0, 280.0, 220.0]",0.3852209188255958,[1031942.6141707  1441319.9387794   622514.75331491],"[22, 58, 10]","[1748, 12021, 245]","[421, 4607, 27]",1415400.0
18,0,280.0,"[340.0, 340.0, 280.0]",0.8559600381954957,[-27539.176758   -29868.12520862 -27236.4942813 ],"[12, 10, 12]","[702, 109, 871]","[172, 42, 114]",91840.0
18,1,340.0,"[340.0, 340.0, 340.0]",0.6939252475849731,[697589.66689494 160438.4263532   69748.55688348],"[44, 20, 18]","[6652, 1523, 1198]","[675, 373, 64]",378080.0
18,2,400.0,"[220.0, 400.0, 400.0]",0.9556601803417899,[1519672.58945108  361940.24533373 4892745.73839308],"[38, 22, 22]","[5137, 1721, 1884]","[154, 171, 34]",143600.0
18,3,220.0,"[220.0, 220.0, 160.0]",0.8437376740293228,[1303274.19670978 2135951.40997273  300632.19214887],"[54, 18, 16]","[9107, 1424, 966]","[3146, 660, 242]",890560.0
18,4,280.0,"[160.0, 280.0, 100.0]",0.34126792856570903,[ 209198.05308534 1073833.16029593  502938.85331731],"[54, 26, 10]","[8883, 2947, 283]","[2141, 1170, 37]",937440.0
18,5,160.0,"[160.0, 160.0, 160.0]",0.9216892715145126,[1269592.15633335 1422781.0850096  1824254.68300781],"[54, 26, 10]","[8841, 2682, 620]","[3164, 1074, 182]",707200.0
18,6,280.0,"[220.0, 280.0, 100.0]",0.3771691738507609,[ 826935.23639774 1189701.07140085 1004455.16624036],"[54, 22, 14]","[9044, 1967, 685]","[2210, 751, 89]",854000.0
18,7,280.0,"[220.0, 280.0, 100.0]",0.3968467869417971,[ 867470.98294453 1242508.36683949   24499.34613363],"[54, 24, 12]","[9092, 2579, 466]","[2199, 973, 69]",907480.0
18,8,280.0,"[220.0, 280.0, 220.0]",0.3840707418804892,[ 833591.60912294 1199628.1664361   595721.95992072],"[54, 26, 10]","[9231, 2847, 373]","[2173, 1101, 53]",931560.0
18,9,280.0,"[100.0, 280.0, 220.0]",0.39030656344751147,[ 844494.03386491 1261167.80835757  671219.60907799],"[52, 28, 10]","[8393, 3103, 1]","[2051, 1182, 0]",905240.0
18,10,280.0,"[100.0, 280.0, 100.0]",0.3822879034358068,[ 685298.03299595 1254948.62617049  497575.09991763],"[44, 36, 10]","[6264, 5451, 1]","[1490, 2145, 0]",1017800.0
18,11,280.0,"[220.0, 280.0, 100.0]",0.38847344183478355,[ 962292.17582831 1402406.76883528 1114580.21710861],"[28, 50, 12]","[2802, 9474, 501]","[655, 3705, 69]",1240120.0
18,12,280.0,"[220.0, 280.0, 220.0]",0.3864304349849795,[1088561.14088832 1439395.81309221  664350.61976698],"[12, 56, 22]","[370, 11484, 1306]","[89, 4423, 211]",1322440.0
18,13,280.0,"[220.0, 280.0, 220.0]",0.3893142702155901,[ 996822.33966525 1536948.26972777  593324.81259438],"[12, 58, 20]","[848, 12165, 1276]","[212, 4674, 160]",1412880.0
18,14,280.0,"[100.0, 280.0, 220.0]",0.3907238116372873,[ 537552.43420279 1467304.50186169  757907.52730529],"[14, 58, 18]","[747, 12078, 1298]","[178, 4654, 169]",1400280.0
18,15,280.0,"[100.0, 280.0, 100.0]",0.38643148380277,[ 801545.43349382 1483851.50963151 1240457.8998333 ],"[10, 56, 24]","[150, 11357, 1615]","[37, 4428, 228]",1314040.0
18,16,280.0,"[220.0, 280.0, 220.0]",0.3864409528588185,[1025477.58796738 1456270.62708753  786864.96408315],"[22, 58, 10]","[2040, 11965, 382]","[482, 4589, 46]",1432760.0
18,17,280.0,"[220.0, 280.0, 100.0]",0.38654627764263233,[1009265.11698489 1476896.49519579  931698.23855501],"[22, 58, 10]","[1604, 11905, 773]","[368, 4648, 103]",1433320.0
18,18,280.0,"[220.0, 280.0, 220.0]",0.3873320800474998,[1031659.18552844 1486846.85765963  719349.23349807],"[22, 58, 10]","[1737, 12300, 114]","[425, 4763, 12]",1456000.0
18,19,280.0,"[220.0, 280.0, 220.0]",0.3884936876101271,[ 978891.08038205 1455410.21580096  694496.48463753],"[14, 58, 18]","[820, 12100, 1154]","[213, 4704, 146]",1417640.0
18,20,280.0,"[100.0, 280.0, 100.0]",0.3892645420816737,[ 326880.75395582 1486596.06434011  693611.15600505],"[10, 58, 22]","[168, 12219, 1886]","[42, 4699, 234]",1393000.0
18,21,280.0,"[100.0, 280.0, 220.0]",0.389117612968178,[ 353247.57518254 1457553.74951355  711547.14652647],"[22, 58, 10]","[1681, 12191, 362]","[433, 4632, 43]",1430240.0
18,22,280.0,"[220.0, 280.0, 100.0]",0.38661748004592333,[ 983194.93834217 1448818.88307497 1020446.1028769 ],"[22, 58, 10]","[1791, 12114, 136]","[407, 4714, 24]",1440600.0
18,23,280.0,"[220.0, 280.0, 220.0]",0.3858738461761903,[1000797.43130755 1425660.62408468  688939.41366407],"[20, 58, 12]","[1587, 12066, 528]","[370, 4671, 81]",1434160.0
18,24,280.0,"[220.0, 280.0, 220.0]",0.38603938513279246,[ 997732.20698704 1485830.92633121  742519.83627115],"[22, 58, 10]","[1673, 12138, 378]","[420, 4631, 40]",1425480.0
18,25,280.0,"[220.0, 280.0, 220.0]",0.3859055351534898,[ 989308.90121016 1440110.89836987  720406.61933214],"[22, 58, 10]","[1522, 12047, 101]","[368, 4616, 11]",1398600.0
18,26,280.0,"[220.0, 280.0, 220.0]",0.3861209504621114,[1013830.50190892 1446788.88294957  747816.71523747],"[12, 58, 20]","[344, 12228, 1454]","[76, 4708, 188]",1392160.0
18,27,280.0,"[220.0, 280.0, 220.0]",0.38577980448740457,[ 995373.3265049  1427986.02121375  764548.64725756],"[10, 58, 22]","[500, 12179, 1377]","[117, 4788, 174]",1422120.0
18,28,280.0,"[220.0, 280.0, 220.0]",0.38611008287379217,[1014036.28499809 1449511.48828498  697462.99340038],"[22, 58, 10]","[2007, 11888, 767]","[496, 4473, 105]",1420720.0
18,29,280.0,"[220.0, 280.0, 220.0]",0.3863808072168628,[1008325.8656693  1438950.97714969  703457.02827121],"[16, 58, 16]","[667, 11992, 655]","[155, 4548, 73]",1337280.0
18,30,280.0,"[220.0, 280.0, 220.0]",0.38469482240714153,[1006077.95432011 1465459.80981815  738353.13794204],"[22, 58, 10]","[1728, 12427, 74]","[440, 4820, 11]",1475880.0
18,31,280.0,"[220.0, 280.0, 100.0]",0.38512526784542317,[1011869.62035982 1443795.40922819  197600.35037505],"[22, 58, 10]","[1961, 12005, 302]","[445, 4570, 38]",1414840.0
18,32,280.0,"[220.0, 280.0, 220.0]",0.38549042202305267,[ 999864.16135214 1440121.23757684  673408.21087063],"[22, 58, 10]","[1842, 12218, 252]","[442, 4618, 26]",1424080.0
18,33,280.0,"[100.0, 280.0, 220.0]",0.38413279573448633,[ 931390.66721185 1459369.84068531  692907.86352208],"[22, 58, 10]","[1813, 12091, 439]","[445, 4761, 69]",1477000.0
18,34,280.0,"[100.0, 280.0, 220.0]",0.38531432833816737,[ 459961.48383263 1465496.25980275  653518.65673882],"[22, 58, 10]","[1807, 11928, 183]","[425, 4524, 27]",1393280.0
18,35,280.0,"[220.0, 280.0, 220.0]",0.3844657115910972,[1005524.18869937 1445559.29558309  666668.94727058],"[22, 58, 10]","[1607, 11873, 259]","[374, 4601, 28]",1400840.0
18,36,280.0,"[220.0, 280.0, 220.0]",0.3853535135312173,[ 987217.93981475 1447527.43075758  672413.09585637],"[22, 58, 10]","[1422, 11810, 530]","[360, 4486, 68]",1375920.0
18,37,280.0,"[220.0, 280.0, 100.0]",0.3850361998418435,[ 995339.89099806 1433305.14003381  -14117.97601079],"[22, 58, 10]","[1652, 12088, 1]","[395, 4650, 0]",1412600.0
18,38,280.0,"[100.0, 280.0, 100.0]",0.38512144839397633,[ 577205.22264768 1427247.41474668 1075358.20269462],"[18, 58, 14]","[1343, 12220, 569]","[324, 4671, 65]",1416800.0
18,39,280.0,"[220.0, 280.0, 100.0]",0.38643229433720394,[1023075.36355091 1449066.19931735  694586.18685153],"[18, 58, 14]","[976, 12015, 535]","[231, 4644, 60]",1381800.0
18,40,280.0,"[220.0, 280.0, 100.0]",0.38388356009172825,[ 969985.43909635 1432283.90099571  191950.44757799],"[22, 58, 10]","[1545, 12371, 641]","[363, 4797, 86]",1468880.0
18,41,280.0,"[100.0, 280.0, 220.0]",0.38446740250580935,[1324690.81918672 1432067.8434026   679623.07594161],"[22, 58, 10]","[1753, 12131, 33]","[416, 4699, 2]",1432760.0
18,42,280.0,"[220.0, 280.0, 220.0]",0.3843264743195957,[ 961101.06537209 1453421.69774898  740176.9539914 ],"[10, 58, 22]","[1, 12619, 1420]","[0, 4951, 177]",1435840.0
18,43,280.0,"[220.0, 280.0, 100.0]",0.38684649267244947,[ 997069.16825097 1434091.4227256   512377.34125091],"[22, 58, 10]","[1698, 12307, 217]","[404, 4791, 29]",1462720.0
18,44,280.0,"[220.0, 280.0, 220.0]",0.3843632976661959,[ 968907.36973517 1428191.43500782  683462.81141803],"[20, 58, 12]","[1588, 12050, 397]","[388, 4645, 65]",1427440.0
18,45,280.0,"[100.0, 280.0, 220.0]",0.3860389316335937,[ 946133.78815004 1428023.24892659  677419.5396734 ],"[22, 58, 10]","[1691, 12295, 53]","[393, 4728, 8]",1436120.0
18,46,280.0,"[220.0, 280.0, 220.0]",0.38571484782367665,[1014492.62797075 1448287.38956573  687002.72917799],"[22, 58, 10]","[1318, 12197, 570]","[330, 4788, 85]",1456840.0
18,47,280.0,"[220.0, 280.0, 100.0]",0.38543282997170636,[ 983264.99006195 1426401.17614233   63189.79199478],"[10, 58, 22]","[253, 12151, 1173]","[66, 4716, 145]",1379560.0
18,48,280.0,"[220.0, 280.0, 220.0]",0.3862113667354345,[ 990387.79981005 1447272.16794626  674917.82461027],"[16, 58, 16]","[1136, 12349, 409]","[260, 4709, 50]",1405320.0
18,49,280.0,"[220.0, 280.0, 100.0]",0.385422075896842,[1018555.46012498 1449161.0893833   335292.81136179],"[22, 58, 10]","[1711, 12409, 185]","[428, 4802, 25]",1471400.0
19,0,400.0,"[400.0, 220.0, 340.0]",0.6331056314242007,[-24236.31862897 -33026.80109837 -30627.66695133],"[10, 10, 12]","[454, 576, 452]","[13, 48, 9]",28000.0
19,1,340.0,"[280.0, 340.0, 280.0]",0.9391840516135587,[643322.21518268 954063.00498216 661818.25299534],"[28, 30, 22]","[3468, 3839, 1873]","[404, 877, 107]",471920.0
19,2,280.0,"[220.0, 280.0, 280.0]",0.9146410603176687,[1429993.56093317  135213.44685455 2942459.22932238],"[30, 24, 24]","[3247, 2501, 1849]","[751, 949, 244]",544320.0
19,3,220.0,"[220.0, 280.0, 220.0]",0.8708129927588064,[1082660.51693937 1250824.20541398 2148316.38975707],"[24, 36, 22]","[2149, 5249, 1619]","[755, 2236, 370]",739420.0
19,4,160.0,"[160.0, 280.0, 100.0]",0.9286723363993263,[1780498.29166286 1095148.0687418   767282.04070925],"[30, 44, 16]","[3229, 7351, 815]","[1190, 2937, 234]",697760.0
19,5,280.0,"[220.0, 280.0, 220.0]",0.3717803450872273,[ 940509.70507271 1321542.37793509  594048.88513448],"[28, 52, 10]","[2633, 10241, 285]","[665, 3878, 33]",1281280.0
19,6,280.0,"[220.0, 280.0, 220.0]",0.36783933508958994,[1025176.36501022 1445332.68528475  645088.01522755],"[24, 56, 10]","[2116, 11451, 408]","[526, 4450, 53]",1408120.0
19,7,280.0,"[100.0, 280.0, 100.0]",0.38234894806879405,[ 294665.1282254  1490088.4843709   148176.16691956],"[10, 58, 22]","[209, 12400, 1737]","[44, 4848, 245]",1438360.0
19,8,280.0,"[220.0, 280.0, 220.0]",0.38722699462601173,[1051439.14648058 1559174.20174025  679882.79378979],"[20, 58, 10]","[1564, 12002, 9]","[408, 4774, 0]",1450960.0
19,9,280.0,"[220.0, 280.0, 220.0]",0.39055983904021874,[ 960830.21645357 1472446.72492764  655577.80770461],"[12, 58, 20]","[684, 11783, 1800]","[171, 4540, 242]",1386840.0
19,10,280.0,"[220.0, 280.0, 100.0]",0.385987342599283,[1077822.50355849 1447622.28045748  745050.72926347],"[22, 58, 10]","[1760, 12231, 486]","[421, 4669, 77]",1446760.0
19,11,280.0,"[220.0, 280.0, 220.0]",0.3854899195516724,[1023314.85617995 1429940.1922606   653596.28082727],"[16, 58, 16]","[748, 12301, 1128]","[208, 4714, 171]",1426040.0
19,12,280.0,"[220.0, 280.0, 100.0]",0.38415960746702554,[1030641.69737055 1460766.40832267 1088077.80425485],"[10, 58, 20]","[234, 12322, 1131]","[60, 4747, 146]",1386840.0
19,13,280.0,"[220.0, 280.0, 100.0]",0.3832736715564102,[1029404.57534694 1462152.48496849  921282.63034949],"[24, 56, 10]","[2535, 11175, 618]","[609, 4299, 79]",1396360.0
19,14,280.0,"[220.0, 280.0, 100.0]",0.3857686201991869,[1005039.44094239 1461853.94426992 1075002.04378228],"[22, 58, 10]","[1736, 12283, 355]","[390, 4766, 49]",1457400.0
19,15,280.0,"[220.0, 280.0, 220.0]",0.387066577702353,[1027392.79561636 1481066.41269182  609757.20620428],"[22, 58, 10]","[1770, 12375, 440]","[428, 4737, 69]",1465520.0
19,16,280.0,"[220.0, 280.0, 100.0]",0.38615097641433865,[1083035.49777471 1446993.38219907  136784.98902603],"[20, 58, 12]","[966, 12171, 757]","[225, 4669, 98]",1397760.0
19,17,280.0,"[220.0, 280.0, 100.0]",0.38607413975954374,[1054822.28686118 1440504.16505724  624408.25592102],"[10, 58, 22]","[500, 12074, 1794]","[134, 4569, 255]",1388240.0
19,18,280.0,"[220.0, 280.0, 100.0]",0.3831484796497284,[1036848.07863966 1433371.72078943 1010950.64992659],"[22, 58, 10]","[1701, 12205, 253]","[396, 4700, 28]",1434720.0
19,19,280.0,"[220.0, 280.0, 100.0]",0.38708260944367484,[1032613.00071186 1475122.70996679  571402.02281711],"[10, 58, 22]","[366, 12219, 1611]","[80, 4652, 202]",1381520.0
19,20,280.0,"[220.0, 280.0, 100.0]",0.38465153123170137,[1072077.96835351 1449555.83698277  725848.8414793 ],"[12, 58, 18]","[238, 12192, 796]","[65, 4621, 102]",1340640.0
19,21,280.0,"[220.0, 280.0, 220.0]",0.38465326192044014,[1035080.21079139 1474574.4799629   607075.34763275],"[20, 58, 12]","[1778, 11848, 503]","[438, 4723, 65]",1463280.0
19,22,280.0,"[100.0, 280.0, 220.0]",0.3865085091848217,[1072440.63942414 1457054.266236    656089.77967712],"[10, 58, 22]","[320, 12243, 1768]","[83, 4617, 220]",1377600.0
19,23,280.0,"[220.0, 280.0, 220.0]",0.3855233064790134,[ 980557.21063826 1477167.37037141  684624.58376219],"[10, 58, 22]","[759, 12099, 1884]","[175, 4640, 264]",1422120.0
19,24,280.0,"[220.0, 280.0, 100.0]",0.3856425172379557,[1001107.61199099 1451171.56208832  359257.78218727],"[10, 58, 22]","[870, 12502, 2074]","[195, 4779, 288]",1473360.0
19,25,280.0,"[220.0, 280.0, 160.0]",0.3853093886095561,[1025814.42005997 1485137.73383358  543215.19580839],"[10, 58, 22]","[275, 12168, 1380]","[75, 4688, 189]",1386560.0
19,26,280.0,"[100.0, 280.0, 220.0]",0.3863357692230654,[1111174.21196891 1493227.06004419  642391.54866721],"[22, 58, 10]","[1055, 11952, 291]","[243, 4675, 46]",1389920.0
19,27,280.0,"[220.0, 280.0, 220.0]",0.38429069098310625,[1040811.60903979 1450930.52667781  616867.29409029],"[10, 58, 22]","[413, 12275, 1826]","[108, 4720, 287]",1432200.0
19,28,280.0,"[220.0, 280.0, 100.0]",0.38456677056670874,[1057248.0040693  1468617.10404099 1232766.8515308 ],"[22, 58, 10]","[1759, 12070, 94]","[435, 4692, 10]",1438360.0
19,29,280.0,"[220.0, 280.0, 220.0]",0.3843015303505128,[1034158.6840036  1439402.82431096  619551.48829591],"[22, 58, 10]","[1978, 11939, 1]","[471, 4669, 1]",1439480.0
19,30,280.0,"[100.0, 280.0, 100.0]",0.38610302342616803,[1121492.22878669 1477265.07807702  784863.17016208],"[10, 58, 22]","[174, 12157, 1626]","[34, 4706, 214]",1387120.0
19,31,280.0,"[220.0, 280.0, 220.0]",0.38592919427096095,[1047389.22622923 1466674.53220228  671075.88743378],"[10, 58, 22]","[198, 12191, 1932]","[43, 4703, 221]",1390760.0
19,32,280.0,"[220.0, 280.0, 220.0]",0.387129101622629,[1093602.24739405 1462072.37653357  642331.26701368],"[22, 58, 10]","[1676, 12336, 282]","[423, 4696, 27]",1440880.0
19,33,280.0,"[100.0, 280.0, 100.0]",0.38498755140515345,[ 238713.3457702  1455352.43510847  378397.58288458],"[22, 58, 10]","[1732, 12104, 329]","[418, 4609, 44]",1419880.0
19,34,280.0,"[220.0, 280.0, 100.0]",0.38452778471893895,[ 980011.05179854 1448959.51053807   -7174.44348264],"[10, 58, 22]","[302, 12108, 1728]","[79, 4702, 224]",1401400.0
19,35,280.0,"[220.0, 280.0, 220.0]",0.3838950245979168,[1038553.88090977 1459731.37444306  616224.22522373],"[10, 58, 22]","[224, 12254, 1765]","[47, 4757, 228]",1408960.0
19,36,280.0,"[220.0, 280.0, 100.0]",0.3851988565254203,[ 989116.28597784 1473861.46420205  836237.89664666],"[10, 58, 22]","[258, 11965, 2088]","[62, 4694, 282]",1410640.0
19,37,280.0,"[220.0, 280.0, 220.0]",0.3848671372052688,[ 980782.55325554 1448460.71225793  556915.04041425],"[10, 58, 22]","[678, 12254, 1437]","[162, 4792, 192]",1440880.0
19,38,280.0,"[220.0, 280.0, 220.0]",0.38493610226147945,[1052804.8238796  1446083.51227167  593592.45580751],"[18, 58, 14]","[1029, 12163, 351]","[255, 4571, 50]",1365280.0
19,39,280.0,"[220.0, 280.0, 220.0]",0.3856243535078197,[1064898.99701991 1460492.94538879  605897.46112804],"[10, 58, 22]","[403, 12138, 1595]","[106, 4695, 232]",1409240.0
19,40,280.0,"[220.0, 280.0, 100.0]",0.3841253487709247,[1006221.73831638 1470529.20729834  822901.2856666 ],"[10, 58, 22]","[521, 12390, 1635]","[109, 4750, 225]",1423520.0
19,41,280.0,"[220.0, 280.0, 100.0]",0.38654081782544064,[1036829.24698851 1457231.6614427  1145693.65766856],"[22, 58, 10]","[1981, 12311, 268]","[477, 4739, 37]",1470840.0
19,42,280.0,"[100.0, 280.0, 220.0]",0.3844232886609341,[1049248.6620346  1449609.07773287  672671.25465778],"[22, 58, 10]","[2041, 12260, 505]","[493, 4793, 71]",1499960.0
19,43,280.0,"[220.0, 280.0, 220.0]",0.3856912968301427,[1035371.50486108 1457588.013753    621727.93935143],"[10, 58, 22]","[385, 12143, 1852]","[104, 4669, 254]",1407560.0
